id_entrance;meetcode;name_ru;name_en;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle;escalator;time
20220;2;ул. Мусы Джалиля, ул. Шипиловская, Задонский пр-д;ul. Musy Dzhalilja, ul. Shipilovskaja, Zadonskij proezd;221;both;55.62222595;37.74387832;720;59;1;0;0;410;890;21;0;119
20230;4;ул. Мусы Джалиля (нечетная сторона), 12-й мкр. Зябликово;ul. Musy Dzhalilja (odd side), Dvenadtsatyj mikrorajon Zjablikovo;221;both;55.62038587;37.74415929;780;38;1;2;38;0;1000;3;0;98
20231;5;ул. Мусы Джалиля (нечетная сторона), 12-й мкр. Зябликово;ul. Musy Dzhalilja (odd side), Dvenadtsatyj mikrorajon Zjablikovo;221;both;55.61983838;37.7442852;780;51;1;2;41;390;670;20;0;111
20240;1;ул. Мусы Джалиля, ул. Шипиловская, Ореховый пр-д;ul. Musy Dzhalilja, ul. Shipilovskaja, Orehovyj proezd;221;both;55.62209462;37.74241848;720;64;1;0;0;410;890;21;0;124
20250;3;ул. Уральская, ул. Амурская;ul. Ural'skaja, ul. Amurskaja;53;both;55.81046254;37.79829523;710;53;53;0;0;0;0;0;0;113
20270;1;ул. 9-я Парковая, ул. К. Федина, ул. 7-я Парковая;ul. Devjataja Parkovaja, ul. K. Fedina, ul. Sed'maja Parkovaja;53;both;55.80839811;37.79845894;710;51;51;0;0;0;0;0;0;111
20280;6;автостанция;bus station;53;both;55.81048751;37.7988488;710;50;50;0;0;0;0;0;0;110
20290;5;"ул. 9-я Парковая, ТЦ ""Альбатрос""";"ul. Devjataja Parkovaja, shopping mall ""Al'batros""";53;both;55.80997973;37.798871;710;54;54;0;0;0;0;0;0;114
20300;4;"ул. 9-я Парковая, ул. К. Федина, ТЦ ""Первомайский""";"ul. Devjataja Parkovaja, ul. K. Fedina, shopping mall ""Pervomajskij""";53;both;55.80840227;37.79890152;710;52;24;0;0;300;770;24;0;112
20310;1;ул. Новощукинская, ул. Академика Бочвара;ul. Novoschukinskaja, ul. Akademika Bochvara;125;both;55.80912263;37.46281397;740;60;24;0;0;400;830;15;0;120
20320;2;"ТЦ ""Щука""";"shopping mall ""Schuka""";125;both;55.80943832;37.46331858;740;47;24;0;0;290;670;23;0;107
20330;3;ул. Маршала Василевского, ул. Академика Бочвара;ul. Marshala Vasilevskogo, ul. Akademika Bochvara;125;both;55.80771276;37.46554177;740;33;1;0;0;310;810;18;1;193
20340;4;ул. Маршала Василевского, парк Покровское-Стрешнево;ul. Marshala Vasilevskogo, park Pokrovskoe-Streshnevo;125;both;55.80802149;37.46602229;740;37;1;0;0;350;840;20;1;197
20350;1;ул. Большая Семеновская;ul. Bol'shaja Semenovskaja;48;out;55.78191846;37.70529575;700;1;1;0;0;0;0;0;1;161
20351;2;ул. Большая Семеновская;ul. Bol'shaja Semenovskaja;48;in;55.78211128;37.70555312;720;1;1;0;0;0;0;0;1;161
20360;1;"пр-т Вернадского, ул. Рузская, ТЦ ""Альмирал""";"prospekt Vernadskogo, ul. Ruzskaja, shopping mall ""Al'miral""";19;both;55.66273814;37.48212194;720;50;50;0;0;0;0;0;0;110
20370;2;пр-т Вернадского, ул. Покрышкина;prospekt Vernadskogo, ul. Pokryshkina;19;both;55.66296795;37.48221586;720;53;25;0;0;0;0;0;0;113
20380;3;пр-т Вернадского, ул. 26 Бакинских Комиссаров;prospekt Vernadskogo, ul. 26 Bakinskih Komissarov;19;both;55.66251977;37.48318705;720;51;51;0;0;0;0;0;0;111
20390;5;"пр-т Вернадского, сквер, ТЦ ""Звездочка""";"prospekt Vernadskogo, public garden, shopping mall ""Zvezdochka""";19;both;55.664524;37.48319926;720;50;26;0;0;320;770;20;0;110
20400;7;пр-т Вернадского, сквер, ул. Коштоянца;prospekt Vernadskogo, public garden, ul. Koshtojanca;19;both;55.66473931;37.4833932;720;48;0;0;0;470;770;21;0;108
20410;8;пр-т Вернадского, Институт проблем механики РАН;prospekt Vernadskogo, Institut problem mehaniki RAN;19;both;55.66456829;37.48438424;720;51;1;0;0;470;770;21;0;111
20420;6;"пр-т Вернадского, ""Чайхона № 1""";"prospekt Vernadskogo, ""Chajhona № 1""";19;both;55.66430105;37.48422849;720;54;30;0;0;320;770;20;0;114
20430;4;пр-т Вернадского, ул. 26 Бакинских Комиссаров;prospekt Vernadskogo, ul. 26 Bakinskih Komissarov;19;both;55.66274806;37.48330463;720;52;52;0;0;0;0;0;0;112
20440;5;"ул. Днепропетровская, ТРК ""Глобал Сити""";"ul. Dnepropetrovskaja, shopping mall ""Global Siti""";149;out;55.6213415;37.60768137;740;31;31;0;0;0;0;0;1;191
20441;5;"ул. Днепропетровская, ТРК ""Глобал Сити""";"ul. Dnepropetrovskaja, shopping mall ""Global Siti""";149;in;55.6213415;37.60768137;740;69;69;0;0;0;0;0;0;129
20442;6;ул. Кировоградская, парк 30-летия Победы;ul. Kirovogradskaja, park Tridcatiletija Pobedy;149;out;55.62106403;37.60798659;740;32;2;0;0;320;770;18;1;192
20443;6;ул. Кировоградская, парк 30-летия Победы;ul. Kirovogradskaja, park Tridcatiletija Pobedy;149;in;55.62106403;37.60798659;740;70;40;0;0;320;770;18;0;130
20450;2;ул. Кировоградская (четная сторона);ul. Kirovogradskaja (even side);149;both;55.623553;37.60904517;740;36;36;0;0;0;0;0;1;196
20452;1;"ул. Сумская, ТРК ""Глобал Сити""";"ul. Sumskaja, shopping mall ""Global City""";149;both;55.62334767;37.60845692;740;32;0;0;0;310;770;17;1;192
20460;8;ул. Кировоградская, Радиотехнический институт РАН;ul. Kirovogradskaja, Radiotehnicheskij institut RAN;149;out;55.62086008;37.60895638;740;38;38;0;0;0;0;0;1;198
20461;8;ул. Кировоградская, Радиотехнический институт РАН;ul. Kirovogradskaja, Radiotehnicheskij institut RAN;149;in;55.62086008;37.60895638;740;76;76;0;0;0;0;0;0;136
20462;7;"ул. Днепропетровская, рынок ""Южный""";"ul. Dnepropetrovskaja, market ""Juzhnyj""";149;out;55.62159956;37.6093171;740;31;2;0;0;350;790;17;1;191
20463;7;"ул. Днепропетровская, рынок ""Южный""";"ul. Dnepropetrovskaja, market ""Juzhnyj""";149;in;55.62159956;37.6093171;740;69;40;0;0;350;790;17;0;129
20470;3;ул. Кировоградская (нечетная сторона);ul. Kirovogradskaja (odd side);149;both;55.62349929;37.61006826;740;48;48;0;0;0;0;0;1;208
20472;4;"ул. Сумская, рынок ""Южный""";"ul. Sumskaja, market ""Juzhnyj""";149;both;55.6226845;37.6097347;740;37;4;0;0;310;760;16;1;197
