date,id_station,id_line,cell_cid,cell_lac,cell_hash,cell_name,cell_signal,cell_neighbors_count,cell_neighbors_data,geo_location,who,
1383144802285,8,1,100,7763,-1,25002,25,0, [], unknown,AS,
1383144984320,8,1,400,7763,-1,25002,26,0, [], unknown,AS,
1383157781414,8,1,400,7763,-1,25002,31,0, [], unknown,AS,
1383144816748,9,1,100,7763,-1,25002,25,0, [], unknown,AS,
1383024578490,42,3,452,660,-1,25001,,,,unknown,MD,
1383024585420,42,3,6899758,660,-1,25001,,,,unknown,MD,
1383024593166,42,3,6899758,660,-1,25001,,,,unknown,MD,
1383024615716,42,3,6899758,660,-1,25001,,,,unknown,MD,
1383024623868,42,3,6899758,660,-1,25001,,,,unknown,MD,
1383292787442,42,3,452,660,-1,25001,25,0,[],unknown,MD,
1383292805470,42,3,452,660,-1,25001,31,0,[],unknown,MD,
1383292876604,42,3,11023,660,-1,25001,13,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":11031,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":660}]",unknown,MD,
1383023714088,65,3,41852,660,-1,25001,,,,unknown,MD,
1383023727648,65,3,41852,660,-1,25001,,,,unknown,MD,
1383023739137,65,3,41852,660,-1,25001,,,,unknown,MD,
1383023753317,65,3,41852,660,-1,25001,,,,unknown,MD,
1383291890364,65,3,41852,660,-1,25001,18,0,[],unknown,MD,
1383291973929,65,3,41852,660,-1,25001,17,0,[],unknown,MD,
1382967629649,74,5,6926695,660,-1,25001,,,,unknown,DB,
1382967638799,74,5,6926695,660,-1,25001,,,,unknown,DB,
1382967646908,74,5,6926695,660,-1,25001,,,,unknown,DB,
1382967653957,74,5,6926695,660,-1,25001,,,,unknown,DB,
1382967661423,74,5,6892879,660,-1,25001,,,,unknown,DB,
1382967674861,74,5,6892879,660,-1,25001,,,,unknown,DB,
1382967680393,74,5,402,770,-1,25001,,,,unknown,DB,
1383026927570,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026942439,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026952105,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026961149,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026902893,74,5,402,770,-1,25001,23,0,[],unknown,DB,
1383026910650,74,5,402,770,-1,25001,22,0,[],unknown,DB,
1383026917258,74,5,402,770,-1,25001,21,0,[],unknown,DB,
1383026902893,74,5,402,770,-1,25001,23,0,[],unknown,DB,
1383026910650,74,5,402,770,-1,25001,22,0,[],unknown,DB,
1383026917258,74,5,402,770,-1,25001,21,0,[],unknown,DB,
1383026927570,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026942439,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026952105,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026961149,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383056835594,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056840281,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056846640,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056855810,74,5,6913615,660,-1,25001,18,0,[],unknown,DB,
1383056864821,74,5,6913615,660,-1,25001,18,0,[],unknown,DB,
1383056870801,74,5,6913615,660,-1,25001,17,0,[],unknown,DB,
1383056880609,74,5,6913615,660,-1,25001,11,0,[],unknown,DB,
1383056889965,74,5,6913615,660,-1,25001,10,0,[],unknown,DB,
1383056900331,74,5,6913615,660,-1,25001,11,0,[],unknown,DB,
1383056907204,74,5,6892879,660,-1,25001,12,0,[],unknown,DB,
1383056918596,74,5,6892879,660,-1,25001,5,0,[],unknown,DB,
1383056977482,74,5,402,770,-1,25001,19,0,[],unknown,DB,
1383026902893,74,5,402,770,-1,25001,23,0,[],unknown,DB,
1383026910650,74,5,402,770,-1,25001,22,0,[],unknown,DB,
1383026917258,74,5,402,770,-1,25001,21,0,[],unknown,DB,
1383026927570,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026942439,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026952105,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026961149,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383056835594,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056840281,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056846640,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056855810,74,5,6913615,660,-1,25001,18,0,[],unknown,DB,
1383056864821,74,5,6913615,660,-1,25001,18,0,[],unknown,DB,
1383056870801,74,5,6913615,660,-1,25001,17,0,[],unknown,DB,
1383056880609,74,5,6913615,660,-1,25001,11,0,[],unknown,DB,
1383056889965,74,5,6913615,660,-1,25001,10,0,[],unknown,DB,
1383056900331,74,5,6913615,660,-1,25001,11,0,[],unknown,DB,
1383056907204,74,5,6892879,660,-1,25001,12,0,[],unknown,DB,
1383056918596,74,5,6892879,660,-1,25001,5,0,[],unknown,DB,
1383056977482,74,5,402,770,-1,25001,19,0,[],unknown,DB,
1383112439583,74,5,402,770,-1,25001,22,0,[],unknown,DB,
1383112448167,74,5,402,770,-1,25001,23,0,[],unknown,DB,
1383112456347,74,5,402,770,-1,25001,20,0,[],unknown,DB,
1383112467275,74,5,6926695,660,-1,25001,17,0,[],unknown,DB,
1383112485703,74,5,6926695,660,-1,25001,15,0,[],unknown,DB,
1383112495706,74,5,6926695,660,-1,25001,14,0,[],unknown,DB,
1383112513609,74,5,6926695,660,-1,25001,17,0,[],unknown,DB,
1383026902893,74,5,402,770,-1,25001,23,0,[],unknown,DB,
1383026910650,74,5,402,770,-1,25001,22,0,[],unknown,DB,
1383026917258,74,5,402,770,-1,25001,21,0,[],unknown,DB,
1383026927570,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026942439,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026952105,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383026961149,74,5,6892879,660,-1,25001,11,0,[],unknown,DB,
1383056835594,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056840281,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056846640,74,5,6913615,660,-1,25001,19,0,[],unknown,DB,
1383056855810,74,5,6913615,660,-1,25001,18,0,[],unknown,DB,
1383056864821,74,5,6913615,660,-1,25001,18,0,[],unknown,DB,
1383056870801,74,5,6913615,660,-1,25001,17,0,[],unknown,DB,
1383056880609,74,5,6913615,660,-1,25001,11,0,[],unknown,DB,
1383056889965,74,5,6913615,660,-1,25001,10,0,[],unknown,DB,
1383056900331,74,5,6913615,660,-1,25001,11,0,[],unknown,DB,
1383056907204,74,5,6892879,660,-1,25001,12,0,[],unknown,DB,
1383056918596,74,5,6892879,660,-1,25001,5,0,[],unknown,DB,
1383056977482,74,5,402,770,-1,25001,19,0,[],unknown,DB,
1383112439583,74,5,402,770,-1,25001,22,0,[],unknown,DB,
1383112448167,74,5,402,770,-1,25001,23,0,[],unknown,DB,
1383112456347,74,5,402,770,-1,25001,20,0,[],unknown,DB,
1383112467275,74,5,6926695,660,-1,25001,17,0,[],unknown,DB,
1383112485703,74,5,6926695,660,-1,25001,15,0,[],unknown,DB,
1383112495706,74,5,6926695,660,-1,25001,14,0,[],unknown,DB,
1383112513609,74,5,6926695,660,-1,25001,17,0,[],unknown,DB,
1383146700202,74,5,6913615,660,-1,25001,16,0,[],unknown,DB,
1383146705284,74,5,6913615,660,-1,25001,16,0,[],unknown,DB,
1383146793037,74,5,402,770,-1,25001,13,0,[],unknown,DB,
1382967482103,75,5,6899779,770,-1,25001,,,,unknown,DB,
1382967494574,75,5,6899779,770,-1,25001,,,,unknown,DB,
1382967526845,75,5,6913616,660,-1,25001,,,,unknown,DB,
1382967540312,75,5,6913616,660,-1,25001,,,,unknown,DB,
1382967551435,75,5,6913616,660,-1,25001,,,,unknown,DB,
1383025005512,75,5,6892887,660,-1,25001,,,,unknown,MD,
1383025032445,75,5,6892887,660,-1,25001,,,,unknown,MD,
1383025037374,75,5,6892887,660,-1,25001,,,,unknown,MD,
1383025044666,75,5,6892887,660,-1,25001,,,,unknown,MD,
1383027006680,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027043743,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027051459,75,5,6913616,660,-1,25001,13,0,[],unknown,DB,
1383027059380,75,5,6913616,660,-1,25001,15,0,[],unknown,DB,
1383027006680,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027043743,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027051459,75,5,6913616,660,-1,25001,13,0,[],unknown,DB,
1383027059380,75,5,6913616,660,-1,25001,15,0,[],unknown,DB,
1383056613851,75,5,6899779,770,-1,25001,13,0,[],unknown,DB,
1383056618758,75,5,11021,660,-1,25001,5,0,[],unknown,DB,
1383056625163,75,5,11021,660,-1,25001,19,0,[],unknown,DB,
1383056631906,75,5,6913616,660,-1,25001,6,0,[],unknown,DB,
1383056639797,75,5,6913616,660,-1,25001,6,0,[],unknown,DB,
1383056647439,75,5,6913616,660,-1,25001,7,0,[],unknown,DB,
1383056659536,75,5,6913616,660,-1,25001,10,0,[],unknown,DB,
1383056667595,75,5,6913616,660,-1,25001,12,0,[],unknown,DB,
1383056674823,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383056757421,75,5,6913616,660,-1,25001,13,0,[],unknown,DB,
1383056780404,75,5,6913616,660,-1,25001,12,0,[],unknown,DB,
1383027006680,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027043743,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027051459,75,5,6913616,660,-1,25001,13,0,[],unknown,DB,
1383027059380,75,5,6913616,660,-1,25001,15,0,[],unknown,DB,
1383056613851,75,5,6899779,770,-1,25001,13,0,[],unknown,DB,
1383056618758,75,5,11021,660,-1,25001,5,0,[],unknown,DB,
1383056625163,75,5,11021,660,-1,25001,19,0,[],unknown,DB,
1383056631906,75,5,6913616,660,-1,25001,6,0,[],unknown,DB,
1383056639797,75,5,6913616,660,-1,25001,6,0,[],unknown,DB,
1383056647439,75,5,6913616,660,-1,25001,7,0,[],unknown,DB,
1383056659536,75,5,6913616,660,-1,25001,10,0,[],unknown,DB,
1383056667595,75,5,6913616,660,-1,25001,12,0,[],unknown,DB,
1383056674823,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383056757421,75,5,6913616,660,-1,25001,13,0,[],unknown,DB,
1383056780404,75,5,6913616,660,-1,25001,12,0,[],unknown,DB,
1383112686629,75,5,6913616,660,-1,25001,10,0,[],unknown,DB,
1383112695050,75,5,6913616,660,-1,25001,10,0,[],unknown,DB,
1383112705849,75,5,6926696,660,-1,25001,9,0,[],unknown,DB,
1383027006680,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027043743,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383027051459,75,5,6913616,660,-1,25001,13,0,[],unknown,DB,
1383027059380,75,5,6913616,660,-1,25001,15,0,[],unknown,DB,
1383056613851,75,5,6899779,770,-1,25001,13,0,[],unknown,DB,
1383056618758,75,5,11021,660,-1,25001,5,0,[],unknown,DB,
1383056625163,75,5,11021,660,-1,25001,19,0,[],unknown,DB,
1383056631906,75,5,6913616,660,-1,25001,6,0,[],unknown,DB,
1383056639797,75,5,6913616,660,-1,25001,6,0,[],unknown,DB,
1383056647439,75,5,6913616,660,-1,25001,7,0,[],unknown,DB,
1383056659536,75,5,6913616,660,-1,25001,10,0,[],unknown,DB,
1383056667595,75,5,6913616,660,-1,25001,12,0,[],unknown,DB,
1383056674823,75,5,6913616,660,-1,25001,14,0,[],unknown,DB,
1383056757421,75,5,6913616,660,-1,25001,13,0,[],unknown,DB,
1383056780404,75,5,6913616,660,-1,25001,12,0,[],unknown,DB,
1383112686629,75,5,6913616,660,-1,25001,10,0,[],unknown,DB,
1383112695050,75,5,6913616,660,-1,25001,10,0,[],unknown,DB,
1383112705849,75,5,6926696,660,-1,25001,9,0,[],unknown,DB,
1383146406487,75,5,6899779,770,-1,25001,20,0,[],unknown,DB,
1383146414681,75,5,6899779,770,-1,25001,23,0,[],unknown,DB,
1383146432101,75,5,11021,660,-1,25001,11,0,[],unknown,DB,
1383146449690,75,5,11021,660,-1,25001,13,0,[],unknown,DB,
1383146454128,75,5,6892887,660,-1,25001,14,0,[],unknown,DB,
1383146459708,75,5,6892887,660,-1,25001,15,0,[],unknown,DB,
1383146470115,75,5,6892887,660,-1,25001,17,0,[],unknown,DB,
1383293198861,75,5,11021,660,-1,25001,28,2,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":11013,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":660},{""neighbor_network_type"":2,""neighbor_cell_cid"":11022,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":660}]",unknown,MD,
1383293207190,75,5,11021,660,-1,25001,24,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":11013,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":660}]",unknown,MD,
1383293213049,75,5,11021,660,-1,25001,23,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":11013,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":660}]",unknown,MD,
1383293281536,75,5,43241,770,-1,25001,24,0,[],unknown,MD,
1383024902033,76,5,6892888,660,-1,25001,,,,unknown,MD,
1383024906282,76,5,6892888,660,-1,25001,,,,unknown,MD,
1383024910308,76,5,6892888,660,-1,25001,,,,unknown,MD,
1383024914511,76,5,6892888,660,-1,25001,,,,unknown,MD,
1383293052445,76,5,11022,660,-1,25001,24,1,"[{""neighbor_network_type"":2,""neighbor_cell_cid"":11023,""neighbor_cell_psc"":-1,""neighbor_cell_lac"":660}]",unknown,MD,
1383293056491,76,5,11022,660,-1,25001,24,0,[],unknown,MD,
1383024657394,77,5,6899758,660,-1,25001,,,,unknown,MD,
1383024658119,77,5,6899758,660,-1,25001,,,,unknown,MD,
1383024662221,77,5,6892889,660,-1,25001,,,,unknown,MD,
1383024671757,77,5,6892889,660,-1,25001,,,,unknown,MD,
1383024677950,77,5,6913618,660,-1,25001,,,,unknown,MD,
1382967384270,98,6,6899779,770,-1,25001,,,,unknown,DB,
1382967392980,98,6,6899779,770,-1,25001,,,,unknown,DB,
1382967401962,98,6,6899779,770,-1,25001,,,,unknown,DB,
1382967409249,98,6,6899779,770,-1,25001,,,,unknown,DB,
1382967425981,98,6,6899779,770,-1,25001,,,,unknown,DB,
1382967436918,98,6,6899779,770,-1,25001,,,,unknown,DB,
1382967449417,98,6,6899779,770,-1,25001,,,,unknown,DB,
1382967455578,98,6,6899779,770,-1,25001,,,,unknown,DB,
1383025113670,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383025121113,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383025139738,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383025164279,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383025172359,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383025179730,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383025190951,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383025201975,98,6,6899779,770,-1,25001,,,,unknown,MD,
1383027141681,98,6,6899779,770,-1,25001,9,0,[],unknown,DB,
1383027150150,98,6,6899779,770,-1,25001,13,0,[],unknown,DB,
1383027162576,98,6,6899779,770,-1,25001,17,0,[],unknown,DB,
1383027141681,98,6,6899779,770,-1,25001,9,0,[],unknown,DB,
1383027150150,98,6,6899779,770,-1,25001,13,0,[],unknown,DB,
1383027162576,98,6,6899779,770,-1,25001,17,0,[],unknown,DB,
1383056454839,98,6,6894473,770,-1,25001,13,0,[],unknown,DB,
1383056465193,98,6,6894473,770,-1,25001,16,0,[],unknown,DB,
1383056471179,98,6,6894473,770,-1,25001,19,0,[],unknown,DB,
1383056490708,98,6,6894473,770,-1,25001,19,0,[],unknown,DB,
1383056505103,98,6,6894473,770,-1,25001,18,0,[],unknown,DB,
1383056514583,98,6,6894473,770,-1,25001,14,0,[],unknown,DB,
1383056530130,98,6,6899779,770,-1,25001,8,0,[],unknown,DB,
1383056538470,98,6,6899779,770,-1,25001,7,0,[],unknown,DB,
1383056549578,98,6,43241,770,-1,25001,5,0,[],unknown,DB,
1383056558636,98,6,43241,770,-1,25001,12,0,[],unknown,DB,
1383027141681,98,6,6899779,770,-1,25001,9,0,[],unknown,DB,
1383027150150,98,6,6899779,770,-1,25001,13,0,[],unknown,DB,
1383027162576,98,6,6899779,770,-1,25001,17,0,[],unknown,DB,
1383056454839,98,6,6894473,770,-1,25001,13,0,[],unknown,DB,
1383056465193,98,6,6894473,770,-1,25001,16,0,[],unknown,DB,
1383056471179,98,6,6894473,770,-1,25001,19,0,[],unknown,DB,
1383056490708,98,6,6894473,770,-1,25001,19,0,[],unknown,DB,
1383056505103,98,6,6894473,770,-1,25001,18,0,[],unknown,DB,
1383056514583,98,6,6894473,770,-1,25001,14,0,[],unknown,DB,
1383056530130,98,6,6899779,770,-1,25001,8,0,[],unknown,DB,
1383056538470,98,6,6899779,770,-1,25001,7,0,[],unknown,DB,
1383056549578,98,6,43241,770,-1,25001,5,0,[],unknown,DB,
1383056558636,98,6,43241,770,-1,25001,12,0,[],unknown,DB,
1383112769766,98,6,6899779,770,-1,25001,9,0,[],unknown,DB,
1383112781431,98,6,6899779,770,-1,25001,11,0,[],unknown,DB,
1383112792053,98,6,6899779,770,-1,25001,14,0,[],unknown,DB,
1383112801313,98,6,6899779,770,-1,25001,20,0,[],unknown,DB,
1383112822131,98,6,6899779,770,-1,25001,20,0,[],unknown,DB,
1383027141681,98,6,6899779,770,-1,25001,9,0,[],unknown,DB,
1383027150150,98,6,6899779,770,-1,25001,13,0,[],unknown,DB,
1383027162576,98,6,6899779,770,-1,25001,17,0,[],unknown,DB,
1383056454839,98,6,6894473,770,-1,25001,13,0,[],unknown,DB,
1383056465193,98,6,6894473,770,-1,25001,16,0,[],unknown,DB,
1383056471179,98,6,6894473,770,-1,25001,19,0,[],unknown,DB,
1383056490708,98,6,6894473,770,-1,25001,19,0,[],unknown,DB,
1383056505103,98,6,6894473,770,-1,25001,18,0,[],unknown,DB,
1383056514583,98,6,6894473,770,-1,25001,14,0,[],unknown,DB,
1383056530130,98,6,6899779,770,-1,25001,8,0,[],unknown,DB,
1383056538470,98,6,6899779,770,-1,25001,7,0,[],unknown,DB,
1383056549578,98,6,43241,770,-1,25001,5,0,[],unknown,DB,
1383056558636,98,6,43241,770,-1,25001,12,0,[],unknown,DB,
1383112769766,98,6,6899779,770,-1,25001,9,0,[],unknown,DB,
1383112781431,98,6,6899779,770,-1,25001,11,0,[],unknown,DB,
1383112792053,98,6,6899779,770,-1,25001,14,0,[],unknown,DB,
1383112801313,98,6,6899779,770,-1,25001,20,0,[],unknown,DB,
1383112822131,98,6,6899779,770,-1,25001,20,0,[],unknown,DB,
1383146296856,98,6,6894473,770,-1,25001,9,0,[],unknown,DB,
1383146309025,98,6,6899779,770,-1,25001,10,0,[],unknown,DB,
1383146320383,98,6,6899779,770,-1,25001,13,0,[],unknown,DB,
1383146335506,98,6,6899779,770,-1,25001,11,0,[],unknown,DB,
1383146351008,98,6,6899779,770,-1,25001,7,0,[],unknown,DB,
1383146356777,98,6,43241,770,-1,25001,7,0,[],unknown,DB,
1383293341415,98,6,43241,770,-1,25001,15,0,[],unknown,MD,
1383293346732,98,6,43241,770,-1,25001,15,0,[],unknown,MD,
1383293352967,98,6,43241,770,-1,25001,15,0,[],unknown,MD,
1382967079837,99,6,49565,26632,-1,25001,,,,unknown,DB,
1382967253633,99,6,49566,26632,-1,25001,,,,unknown,DB,
1382967261096,99,6,49566,26632,-1,25001,,,,unknown,DB,
1382967283976,99,6,49566,26632,-1,25001,,,,unknown,DB,
1383027272164,99,6,49566,26632,-1,25001,24,0,[],unknown,DB,
1383027291701,99,6,49566,26632,-1,25001,13,0,[],unknown,DB,
1383027305448,99,6,49566,26632,-1,25001,16,0,[],unknown,DB,
1383027316332,99,6,49566,26632,-1,25001,22,0,[],unknown,DB,
1383027272164,99,6,49566,26632,-1,25001,24,0,[],unknown,DB,
1383027291701,99,6,49566,26632,-1,25001,13,0,[],unknown,DB,
1383027305448,99,6,49566,26632,-1,25001,16,0,[],unknown,DB,
1383027316332,99,6,49566,26632,-1,25001,22,0,[],unknown,DB,
1383056282689,99,6,49566,26632,-1,25001,19,0,[],unknown,DB,
1383056320245,99,6,543,770,-1,25001,24,0,[],unknown,DB,
1383056326376,99,6,543,770,-1,25001,20,0,[],unknown,DB,
1383056338315,99,6,543,770,-1,25001,16,0,[],unknown,DB,
1383027272164,99,6,49566,26632,-1,25001,24,0,[],unknown,DB,
1383027291701,99,6,49566,26632,-1,25001,13,0,[],unknown,DB,
1383027305448,99,6,49566,26632,-1,25001,16,0,[],unknown,DB,
1383027316332,99,6,49566,26632,-1,25001,22,0,[],unknown,DB,
1383056282689,99,6,49566,26632,-1,25001,19,0,[],unknown,DB,
1383056320245,99,6,543,770,-1,25001,24,0,[],unknown,DB,
1383056326376,99,6,543,770,-1,25001,20,0,[],unknown,DB,
1383056338315,99,6,543,770,-1,25001,16,0,[],unknown,DB,
1383112992088,99,6,543,770,-1,25001,23,0,[],unknown,DB,
1383027272164,99,6,49566,26632,-1,25001,24,0,[],unknown,DB,
1383027291701,99,6,49566,26632,-1,25001,13,0,[],unknown,DB,
1383027305448,99,6,49566,26632,-1,25001,16,0,[],unknown,DB,
1383027316332,99,6,49566,26632,-1,25001,22,0,[],unknown,DB,
1383056282689,99,6,49566,26632,-1,25001,19,0,[],unknown,DB,
1383056320245,99,6,543,770,-1,25001,24,0,[],unknown,DB,
1383056326376,99,6,543,770,-1,25001,20,0,[],unknown,DB,
1383056338315,99,6,543,770,-1,25001,16,0,[],unknown,DB,
1383112992088,99,6,543,770,-1,25001,23,0,[],unknown,DB,
1383146186688,99,6,543,770,-1,25001,23,0,[],unknown,DB,
1383146195241,99,6,543,770,-1,25001,17,0,[],unknown,DB,
1383146224569,99,6,543,770,-1,25001,17,0,[],unknown,DB,
1383293503806,99,6,543,770,-1,25001,17,0,[],unknown,MD,
1383293508547,99,6,543,770,-1,25001,17,0,[],unknown,MD,
1382967089777,100,6,49565,26632,-1,25001,,,,unknown,DB,
1382967098993,100,6,49565,26632,-1,25001,,,,unknown,DB,
1383027453530,100,6,49565,26632,-1,25001,21,0,[],unknown,DB,
1383027467493,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383027485029,100,6,49565,26632,-1,25001,18,0,[],unknown,DB,
1383027495678,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383027453530,100,6,49565,26632,-1,25001,21,0,[],unknown,DB,
1383027467493,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383027485029,100,6,49565,26632,-1,25001,18,0,[],unknown,DB,
1383027495678,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383056052252,100,6,49565,26632,-1,25001,19,0,[],unknown,DB,
1383056116904,100,6,543,770,-1,25001,23,0,[],unknown,DB,
1383056175300,100,6,543,770,-1,25001,7,0,[],unknown,DB,
1383027453530,100,6,49565,26632,-1,25001,21,0,[],unknown,DB,
1383027467493,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383027485029,100,6,49565,26632,-1,25001,18,0,[],unknown,DB,
1383027495678,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383056052252,100,6,49565,26632,-1,25001,19,0,[],unknown,DB,
1383056116904,100,6,543,770,-1,25001,23,0,[],unknown,DB,
1383056175300,100,6,543,770,-1,25001,7,0,[],unknown,DB,
1383113192293,100,6,543,770,-1,25001,20,0,[],unknown,DB,
1383113203030,100,6,543,770,-1,25001,26,0,[],unknown,DB,
1383027453530,100,6,49565,26632,-1,25001,21,0,[],unknown,DB,
1383027467493,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383027485029,100,6,49565,26632,-1,25001,18,0,[],unknown,DB,
1383027495678,100,6,49565,26632,-1,25001,17,0,[],unknown,DB,
1383056052252,100,6,49565,26632,-1,25001,19,0,[],unknown,DB,
1383056116904,100,6,543,770,-1,25001,23,0,[],unknown,DB,
1383056175300,100,6,543,770,-1,25001,7,0,[],unknown,DB,
1383113192293,100,6,543,770,-1,25001,20,0,[],unknown,DB,
1383113203030,100,6,543,770,-1,25001,26,0,[],unknown,DB,
1383293668791,100,6,543,770,-1,25001,18,0,[],unknown,MD,
1382966841362,101,6,6802425,6340,-1,25001,,,,unknown,DB,
1382966869784,101,6,6802425,6340,-1,25001,,,,unknown,DB,
1382966892223,101,6,1020,7736,-1,25001,,,,unknown,DB,
1382966903111,101,6,10305849,7736,-1,25001,,,,unknown,DB,
1383027789097,101,6,49577,26632,-1,25001,15,0,[],unknown,DB,
1383027811926,101,6,49577,26632,-1,25001,14,0,[],unknown,DB,
1383027826114,101,6,49577,26632,-1,25001,20,0,[],unknown,DB,
1383027843718,101,6,49577,26632,-1,25001,23,0,[],unknown,DB,
1383027858364,101,6,49577,26632,-1,25001,24,0,[],unknown,DB,
1383027874251,101,6,49577,26632,-1,25001,14,0,[],unknown,DB,
1383027887753,101,6,6782644,6340,-1,25001,13,0,[],unknown,DB,
1383027789097,101,6,49577,26632,-1,25001,15,0,[],unknown,DB,
1383027811926,101,6,49577,26632,-1,25001,14,0,[],unknown,DB,
1383027826114,101,6,49577,26632,-1,25001,20,0,[],unknown,DB,
1383027843718,101,6,49577,26632,-1,25001,23,0,[],unknown,DB,
1383027858364,101,6,49577,26632,-1,25001,24,0,[],unknown,DB,
1383027874251,101,6,49577,26632,-1,25001,14,0,[],unknown,DB,
1383027887753,101,6,6782644,6340,-1,25001,13,0,[],unknown,DB,
1383055797238,101,6,6802425,6340,-1,25001,16,0,[],unknown,DB,
1383055805123,101,6,6782644,6340,-1,25001,12,0,[],unknown,DB,
1383055810277,101,6,6782644,6340,-1,25001,9,0,[],unknown,DB,
1383055817900,101,6,543,770,-1,25001,28,0,[],unknown,DB,
1383055843193,101,6,543,770,-1,25001,31,0,[],unknown,DB,
1383055855591,101,6,543,770,-1,25001,31,0,[],unknown,DB,
1383055873511,101,6,543,770,-1,25001,27,0,[],unknown,DB,
1383055890949,101,6,543,770,-1,25001,28,0,[],unknown,DB,
1383055902096,101,6,543,770,-1,25001,26,0,[],unknown,DB,
1383027789097,101,6,49577,26632,-1,25001,15,0,[],unknown,DB,
1383027811926,101,6,49577,26632,-1,25001,14,0,[],unknown,DB,
1383027826114,101,6,49577,26632,-1,25001,20,0,[],unknown,DB,
1383027843718,101,6,49577,26632,-1,25001,23,0,[],unknown,DB,
1383027858364,101,6,49577,26632,-1,25001,24,0,[],unknown,DB,
1383027874251,101,6,49577,26632,-1,25001,14,0,[],unknown,DB,
1383027887753,101,6,6782644,6340,-1,25001,13,0,[],unknown,DB,
1383055797238,101,6,6802425,6340,-1,25001,16,0,[],unknown,DB,
1383055805123,101,6,6782644,6340,-1,25001,12,0,[],unknown,DB,
1383055810277,101,6,6782644,6340,-1,25001,9,0,[],unknown,DB,
1383055817900,101,6,543,770,-1,25001,28,0,[],unknown,DB,
1383055843193,101,6,543,770,-1,25001,31,0,[],unknown,DB,
1383055855591,101,6,543,770,-1,25001,31,0,[],unknown,DB,
1383055873511,101,6,543,770,-1,25001,27,0,[],unknown,DB,
1383055890949,101,6,543,770,-1,25001,28,0,[],unknown,DB,
1383055902096,101,6,543,770,-1,25001,26,0,[],unknown,DB,
1383113424494,101,6,543,770,-1,25001,29,0,[],unknown,DB,
1383113431892,101,6,543,770,-1,25001,30,0,[],unknown,DB,
